,Gender,Age,Educational_Level,Income_LevelM,Ewaste_Awareness,If_yes,Policy_Awareness,Life_Expect_AC,Life_Expect_Lap,Life_Expect_LED,Life_Expect_Washing_Machine,Life_Expect_Cal,Life_Expect_Mobile,Awareness_EWaste_Center,Preferable_Method_to_Dispose_EWaste,WTE_frige,WTE_TV,WTE_LED,WTE_Printer,WTE_vedio_cam,WTE_Land_Phone,Satisfaction_Current_EWaste_Mngt,Caring_Convinence,Responsible_Party,Believe_adverse_effect_EWaste_Human,Believe_adverse_effect_EWaste_Env,Need_for_Further_Awareness,WTP_for_Effective_Ewaste_Disposal,District_Anuradhapura,District_Badulla,District_Batticaloa,District_Colombo,District_Galle,District_Gampaha,District_Hambantota,District_Jaffna,District_Kalutara,District_Kandy,District_Kegalle,District_Kilinochchi,District_Kurunegala,District_Mannar,District_Matale,District_Matara,District_Monaragala,District_Mullaitivu,District_Nuwara Eliya,District_Polonnaruwa,District_Puttalam,District_Ratnapura,District_Trincomalee,District_Vavuniya,IF_not_Y_I demand the scrap value of the item to be paid by the recycler.,IF_not_Y_Inability to accept payment.,IF_not_Y_It is not ideal to expect everyone to pay for disposing an item. It will create a friction for the general public.,IF_not_Y_Keeping used items in memory,IF_not_Y_Lack of enough income.,IF_not_Y_Lack of relevant information,IF_not_Y_Lack of relevant information.,IF_not_Y_Manufacturing companies have to pay.,"IF_not_Y_Parts and components can be reused,therefore, no need to pay. ",IF_not_Y_Payment should not be required. It should be a service,IF_not_Y_The government must pay.,IF_not_Y_The value of the disposal cannot be accurately estimated.,IF_not_Y_They can earn by recycling e waste,"IF_not_Y_Through the collection of e-waste, that person or company can take the possible use of that, as a one being aware about those aspects which the commoners might not have. So there is no need to pay for that as it’s a win-win situation for both the collector and the disposer.",IF_not_Y_Why should i pay back after all spending a bigger amount to buy the equipment,Reasons_discard_RepairCost_ The cost of repairs is high ,Reasons_discard_RepairCost_The cost of repairs is high,Reasons_discard_InabRepair_ inability to repair,Reasons_discard_InabRepair_Inability to repair,Reasons_discard_Update_Having to update,Still_Usable_OutCombus_Outdoor combustion,Still_Usable_RecyCent_Transfer to a recycling center,Still_Usable_SaleScrapMetal_Sale to scrap metal collectors,Still_Usable_Resale_Resale,Still_Usable_Reuse_Reuse,Broken_EEE_GenWaste_Disposal as general waste ,Broken_EEE_OutCombus_ Outdoor combustion in the open air,Broken_EEE_OutCombus_Outdoor combustion,Broken_EEE_RecyCent_Transfer to a recycling center,Broken_EEE_Repair_Repair by a technician,Broken_EEE_SaleScrapMetal_Sale to scrap metal collectors,Broken_EEE_Resale_Resale,Broken_EEE_StoreHome_ Store at home,Broken_EEE_StoreHome_Store at home
343,0,41,Graduate,3,1,1,1,4,2,4,4,1,2,-1,1,1,1,1,1,1,1,3,3,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
344,1,18,G.C.E. A/L,0,0,1,0,2,3,1,4,2,3,-1,1,1,1,0,1,1,1,3,3,2,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
345,1,24,Undergraduate,0,1,1,0,4,4,2,4,4,4,0,3,1,1,1,1,1,1,5,3,2,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
346,0,16,G.C.E. O/L,0,0,1,0,2,3,1,2,1,3,-1,1,0,0,1,0,1,0,4,1,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
347,1,24,Undergraduate,0,1,1,0,4,4,3,4,4,4,0,1,1,1,1,1,1,1,1,1,1,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
348,1,56,G.C.E. O/L,1,1,1,1,3,4,3,3,1,2,-1,1,1,1,1,1,1,1,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
349,1,23,G.C.E. A/L,0,1,1,0,4,4,4,4,4,4,0,1,1,1,1,1,1,1,2,2,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,23,G.C.E. A/L,0,1,1,0,4,4,2,4,2,4,0,1,1,1,0,1,1,0,2,2,1,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1,40,Graduate,3,1,1,0,4,4,3,4,3,2,0,1,1,1,1,1,1,1,3,2,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1,34,Graduate,4,1,1,0,4,4,2,4,3,3,0,1,0,0,0,0,0,0,3,2,1,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
353,0,26,Undergraduate,0,1,1,0,3,3,2,4,4,3,0,1,1,1,1,1,1,1,1,2,1,4,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
354,1,24,Undergraduate,1,1,1,0,4,4,2,4,4,4,-1,2,1,1,1,1,1,1,2,4,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
355,0,24,Undergraduate,0,1,1,0,4,4,3,3,4,4,1,1,1,1,0,1,1,1,3,4,1,4,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
356,0,29,G.C.E. A/L,1,1,1,0,4,4,1,4,2,3,1,1,1,1,0,1,1,0,3,4,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
357,1,17,G.C.E. O/L,0,0,1,0,4,4,4,4,4,4,-1,1,1,1,1,1,1,1,4,4,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,0,47,Graduate,2,1,1,0,4,4,3,4,4,4,0,1,1,1,1,1,1,1,4,4,1,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
359,0,24,Undergraduate,0,1,1,0,4,4,2,4,4,4,-1,1,1,1,1,1,1,1,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360,1,22,Undergraduate,1,1,1,0,4,4,2,4,4,4,0,1,1,1,1,1,1,1,1,4,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
361,0,26,Undergraduate,0,1,1,0,4,4,2,4,4,4,0,1,1,1,0,1,1,0,3,3,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
362,0,24,Undergraduate,0,1,1,0,4,4,1,4,4,4,-1,1,1,1,1,1,1,1,3,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
363,1,23,G.C.E. A/L,0,1,1,0,4,4,2,4,3,4,0,3,1,1,1,1,1,1,3,3,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
364,0,25,Undergraduate,0,1,1,1,4,4,1,4,4,3,1,1,1,1,1,1,1,1,1,3,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
365,1,60,G.C.E. A/L,3,1,1,1,3,3,1,2,1,2,-1,3,1,1,1,1,1,1,2,5,6,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
366,0,23,Undergraduate,0,0,1,0,2,3,1,3,1,1,-1,1,1,1,1,1,1,1,3,5,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
367,1,37,G.C.E. A/L,2,0,1,0,4,4,2,4,2,2,0,1,1,1,1,1,1,1,1,2,6,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
368,0,24,Undergraduate,0,1,1,0,4,4,2,4,2,4,0,1,1,1,1,1,1,1,3,3,6,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
369,1,22,G.C.E. A/L,2,1,1,0,4,4,1,4,1,4,0,1,1,1,1,1,0,1,2,1,3,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
370,1,51,G.C.E. O/L,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,1,3,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
371,1,55,G.C.E. A/L,2,1,1,0,4,4,4,4,4,4,-1,1,1,1,1,1,1,1,1,1,3,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
372,1,54,G.C.E. A/L,4,1,1,1,4,4,4,4,2,2,0,1,1,1,0,1,1,0,2,5,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
373,1,61,G.C.E. O/L,2,0,1,0,4,4,2,4,1,1,1,1,1,1,1,1,1,1,4,5,3,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
374,1,30,G.C.E. A/L,3,1,1,0,4,3,2,2,3,4,-1,3,1,1,1,1,1,1,4,5,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
375,0,53,G.C.E. A/L,3,1,1,0,4,4,1,4,3,4,-1,1,1,1,1,1,1,1,1,5,3,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
376,0,60,Diploma,2,1,1,1,2,2,4,2,1,2,1,1,0,1,1,0,0,1,5,5,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
377,0,32,G.C.E. O/L,2,1,1,1,4,4,4,4,4,4,0,3,1,0,0,1,0,0,5,5,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1,55,G.C.E. O/L,2,1,1,0,4,2,1,4,1,4,-1,1,0,0,0,0,0,0,2,2,3,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
379,1,32,G.C.E. O/L,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,2,4,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
380,0,46,G.C.E. O/L,2,1,1,1,1,1,1,2,1,1,-1,1,1,1,1,1,1,1,2,4,3,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
381,0,59,Diploma,2,1,1,1,4,3,4,4,2,3,-1,1,1,1,1,1,1,0,3,4,3,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
382,1,40,G.C.E. O/L,2,1,1,1,4,3,2,4,3,4,-1,1,0,0,0,1,1,0,3,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
383,1,89,G.C.E. A/L,0,0,1,0,1,2,2,1,1,2,0,3,1,0,1,1,1,0,4,4,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,27,Graduate,0,1,1,0,4,3,1,4,4,3,0,1,1,1,0,1,1,0,1,4,3,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
385,1,23,Undergraduate,0,1,1,0,4,4,3,4,4,4,0,3,1,0,1,0,1,1,5,4,3,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
386,1,52,G.C.E. O/L,2,1,1,1,4,4,3,4,3,4,0,1,1,1,1,1,1,1,2,3,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
387,1,23,Undergraduate,0,0,1,0,4,4,3,4,4,3,-1,3,1,1,1,1,1,1,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388,0,24,Undergraduate,0,0,1,0,4,4,3,4,3,3,-1,1,1,1,0,1,1,0,2,3,5,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
389,1,27,Undergraduate,1,1,1,1,4,3,4,4,4,4,-1,1,1,1,1,1,1,1,2,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
390,0,52,Graduate,2,1,1,1,4,4,2,4,4,4,1,1,1,1,1,1,1,1,2,1,0,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
391,1,23,G.C.E. A/L,0,1,1,0,3,3,3,4,4,4,0,1,1,1,1,1,1,1,2,1,0,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
392,1,24,G.C.E. A/L,0,0,1,0,4,1,1,2,1,1,0,1,1,1,1,1,1,1,2,1,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
393,0,28,Graduate,3,1,1,0,4,4,4,4,4,4,-1,2,1,1,1,1,1,1,2,1,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
394,1,23,Undergraduate,1,1,1,0,3,3,1,4,3,3,1,2,1,1,0,1,1,1,2,1,0,4,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
395,0,58,Diploma,3,1,1,1,3,2,3,4,4,3,1,1,1,1,1,1,1,1,3,1,0,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
396,0,22,Undergraduate,0,0,1,0,4,4,1,4,4,4,0,1,1,1,1,1,1,1,3,1,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
397,1,18,G.C.E. A/L,0,0,1,0,4,3,2,4,1,3,1,1,1,1,1,1,1,1,3,1,0,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
398,1,23,Undergraduate,0,1,1,0,3,3,1,2,2,2,1,1,1,1,0,1,1,0,4,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
399,0,23,Undergraduate,0,1,1,1,4,4,2,4,4,4,1,1,1,1,1,1,1,1,4,1,0,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
400,1,71,G.C.E. A/L,2,1,1,1,4,2,2,4,4,4,1,1,1,1,1,1,1,1,4,1,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,25,Undergraduate,0,0,1,0,4,3,1,3,2,4,-1,2,1,1,1,1,1,1,4,1,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
402,1,23,Undergraduate,0,1,1,0,4,4,3,4,4,4,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,1,40,G.C.E. O/L,2,1,1,0,4,4,1,3,1,2,-1,1,1,1,1,1,1,1,1,1,0,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
404,1,35,Graduate,4,1,1,1,4,4,1,4,4,3,-1,1,1,1,1,1,1,1,1,1,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
405,0,30,Graduate,2,1,1,0,3,4,1,4,3,3,0,1,1,1,1,1,1,1,1,1,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
406,0,23,Undergraduate,0,0,1,0,4,4,1,4,1,4,-1,1,1,1,0,1,0,0,2,5,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
407,1,15,G.C.E. O/L,0,1,1,1,2,4,1,4,1,2,0,2,0,0,1,0,0,0,2,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
408,0,23,Undergraduate,0,0,1,0,4,4,3,4,4,3,-1,1,1,1,1,1,1,1,2,5,0,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
409,0,18,G.C.E. O/L,0,1,1,0,4,4,1,3,1,4,-1,1,1,1,0,1,1,0,2,5,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
410,1,28,G.C.E. A/L,3,1,1,0,4,3,1,4,1,1,0,1,0,0,0,0,0,0,2,5,0,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
411,1,43,G.C.E. A/L,2,1,1,1,4,4,2,4,3,4,1,1,1,1,1,1,0,0,2,5,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
412,0,31,G.C.E. A/L,1,0,1,1,4,4,3,4,2,3,-1,3,1,1,1,1,1,1,3,5,0,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
